isocode,year,r,Y,NFA_Y,PB_Y,G_Y,C_Y,Inc_Y,tau,d_bar,pop,pop_growth,pop_working,r_soe,Y_soe,PB_Y_soe,G_Y_soe,tau_soe,d_bar_soe
ESP,2252,0.023500606402757713,0.01727194928257025,-1.1427498079388183,0.007760704988487049,0.07685548016615873,0.45199684694849196,0.7774918995410314,0.3756762528349799,1.2542475854340007,0.3875106251416004,-0.0045542009257211,0.28012245103135236,0.0382200242836967,0.014443069496799518,0.022248598990330534,0.07202618216554424,0.38565237393634416,1.1919591470514017
ESP,2253,0.023485721167900264,0.01719112978700084,-1.1416266482796011,0.007771006221197654,0.07681899074922456,0.4521361724094286,0.7791554499028733,0.3757516308386167,1.2536508374017867,0.3857377264993886,-0.0045750968546061,0.2787533175737795,0.0382200242836967,0.014372655766166368,0.0222660880406627,0.0719872968094029,0.3857327013507813,1.1914012691029485
ESP,2254,0.023471395172569676,0.017110258918704307,-1.1404824281087063,0.007780846088494192,0.07678341612438155,0.4522744152361525,0.7808409361473675,0.3758251191107267,1.2530700785039015,0.38396506113191864,-0.0045955198200526,0.27738766755794103,0.0382200242836967,0.014302331615649505,0.022282305382140724,0.07194959635983271,0.3858105810447741,1.1908611678351195
ESP,2255,0.02345764863563563,0.017029358305537944,-1.1393180200119142,0.007790182791720807,0.07674881101714855,0.4524113599290792,0.7825485867231139,0.37589660460208346,1.2525060686494733,0.3821928831136155,-0.0046154668684667,0.27602570655684205,0.0382200242836967,0.014232117449036963,0.02229723219847142,0.07191312788156501,0.38588591579436604,1.1903394162477772
ESP,2256,0.02344449850952736,0.016948450286242756,-1.1381346442783604,0.00779898768954404,0.07671522643399742,0.45254677372815905,0.784278564361411,0.37596598194608083,1.2519595187763983,0.3804214442882806,-0.0046349340963743,0.27466763766713165,0.0382200242836967,0.014162033564737731,0.022310866958335618,0.07187793334440022,0.38595861890045263,1.1898365205942605
ESP,2257,0.023431958410381665,0.01686755760543896,-1.136933781381857,0.007807228062314861,0.07668271422630124,0.4526804185976116,0.7860309817722186,0.37603314403075827,1.251431145643735,0.37865099433606486,-0.0046539173298393,0.2733136592650458,0.0382200242836967,0.014092099903471355,0.022323202396143854,0.07184405611502491,0.38602860077831225,1.1893530024441052
ESP,2258,0.023420038996348314,0.016786703409180103,-1.1357171643547197,0.007814865344208208,0.07665132814481734,0.45281204608875136,0.7878059060672353,0.3760979798205026,1.250921687539711,0.37688178047216936,-0.0046724130937452,0.2719639658477217,0.0382200242836967,0.014022336131014702,0.022334228711919563,0.07181154035558024,0.38609577020001323,1.1888893921029555
ESP,2259,0.023408747936760586,0.016705911276581557,-1.1344868165957323,0.007821855626850782,0.07662112399554728,0.4529413909843125,0.7896033545817014,0.37616037403408054,1.2504319078454207,0.37511404689658184,-0.004690419296398,0.2706187484332608,0.0382200242836967,0.013952761673518523,0.022343937841590167,0.07178042992396749,0.3861600365661072,1.1884462154385913
ESP,2260,0.02339808959491168,0.016625205241333867,-1.1332451005599724,0.00782831747190818,0.07659210367813755,0.45306818435129254,0.7914231751438979,0.3762203227472978,1.2499618793639873,0.3733480344713409,-0.0047079346664077,0.2692781943951626,0.0382200242836967,0.013883395691908804,0.02235261143815785,0.07175067235605433,0.3862215082543621,1.1880227658808253
ESP,2261,0.02338805553279916,0.016544606991321993,-1.1319945496923527,0.007834208921676286,0.07656431410213715,0.4531922165439005,0.7932651669420762,0.3762777290567656,1.2495122203670173,0.3715839807472103,-0.0047249578443034,0.2679424875410411,0.0382200242836967,0.013814253021918516,0.02236024049677951,0.07172230357710274,0.3862801110521772,1.187619457615725
ESP,2262,0.02337863543383299,0.016464138389091,-1.1307379466052412,0.007839495050604273,0.07653780004978428,0.4533132665650816,0.7951290801559745,0.37633250045358696,1.2490835227925576,0.3698221202245834,-0.0047414867537723,0.2666118083245775,0.0382200242836967,0.013745348327859922,0.02236681493490303,0.07169536008835135,0.38633576955712823,1.1872367134509503
ESP,2263,0.023369817863446902,0.016383821312177988,-1.1294782022313115,0.007844171820061696,0.07651259619994703,0.453431109053242,0.7970146152414277,0.376384565299899,1.2486762509060974,0.3680626847406995,-0.0047575182436774,0.2652863340865836,0.0382200242836967,0.013676696116839096,0.02237234639302345,0.07166987134229312,0.3863884229277354,1.1868748677981216
ESP,2264,0.023361591053060227,0.01630367711584648,-1.1282181128577866,0.007848269518376444,0.07648872432510083,0.45354552661023945,0.7989214464115698,0.3764338786192162,1.2482907005282227,0.3663059034522363,-0.0047730491606364,0.26396623566562255,0.0382200242836967,0.013608310437965468,0.02237688283218041,0.0716458532204995,0.3864380383566466,1.1865340816889112
ESP,2265,0.023353942771482426,0.016223726067608947,-1.1269601873854471,0.00785184429373914,0.07646619343432726,0.453656327907739,0.8008492396481635,0.37648042180103064,1.2479269923794813,0.3645520024810903,-0.0047880772726194,0.26265167180156523,0.0382200242836967,0.01354020439025157,0.022380495932483785,0.07162330955474572,0.38648460792837314,1.1862143591719936
ESP,2266,0.023346860522445195,0.01614398693539197,-1.125706505316229,0.00785496300082747,0.07644500304812014,0.45376336066169526,0.8027976762940836,0.3765241958358821,1.2475851086279546,0.36280120476634464,-0.0048026007341338,0.26134278569073927,0.0382200242836967,0.013472389817805797,0.02238326823515302,0.0716022346366783,0.38652814343494474,1.1859155776335601
ESP,2267,0.023340331551873802,0.016064476838577677,-1.1244586793227098,0.007857678088943318,0.07642515069960636,0.45386650954225505,0.8047664733545954,0.37656520581971303,1.2472649862716254,0.36105373017870124,-0.0048166173780179,0.2600397036614284,0.0382200242836967,0.013404877189528987,0.022385280375582378,0.07158261660406,0.3865686693807749,1.1856375304707114
ESP,2268,0.023334341910283735,0.01598521151160374,-1.1232180241198684,0.007860038046947723,0.07640662846739472,0.4539656924973162,0.8067553539630887,0.37660346811613526,1.2469664737162975,0.35930979595062135,-0.0048301238356317,0.2587425358835541,0.0382200242836967,0.0133376756557705,0.022386627467092232,0.07156443199401323,0.38660623423429696,1.185379858481151
ESP,2269,0.023328875130750444,0.01590620537746396,-1.1219856992778823,0.007862110414789444,0.07638941412437739,0.4540608587266436,0.8087640071988439,0.37663902864079113,1.2466892147386086,0.35756961689496575,-0.0048431160944322,0.25745137452376954,0.0382200242836967,0.013270792883354591,0.02238743146633404,0.07154764044052919,0.3866409213815833,1.1851419814330686
ESP,2270,0.02332391181976715,0.0158274712297362,-1.120762657736666,0.007863959523634195,0.07637347656662515,0.454151996281128,0.8107921026940089,0.3766719516466144,1.246432711320052,0.35583340515783024,-0.004855590785963,0.2561662900542547,0.0382200242836967,0.013204234730524749,0.022387809732127617,0.071532193163794,0.38667283158952176,1.184923203777009
ESP,2271,0.023319429980903618,0.015749020273999492,-1.1195496688865738,0.007865651417761174,0.07635877403275859,0.4542391321699327,0.8128392894656487,0.3767023234021637,1.246196301127431,0.3541013699399058,-0.0048675452973735,0.25488733060840213,0.0382200242836967,0.013138005351314158,0.022387883205330666,0.07151803010356876,0.3867020889275355,1.1847226784096976
ESP,2272,0.02331540506487642,0.01567086209559401,-1.1183473365842458,0.007867232608865599,0.07634526171210092,0.4543223315992926,0.8149052085478917,0.3767302364750833,1.2459792563848697,0.3523737172111158,-0.0048789778166721,0.2536145243544632,0.0382200242836967,0.013072107189028816,0.022387740450163285,0.07150509243166836,0.38672881491993266,1.184539566563293
ESP,2273,0.023311811141159194,0.015593004965919243,-1.1171561479181813,0.007868737591116823,0.0763328917730028,0.4544016884020099,0.8169894964930865,0.3767557896735903,1.24578079313225,0.35065064944285756,-0.0048898873102556,0.2523478848035796,0.0382200242836967,0.013006541445020793,0.02238744758136821,0.07149332177625234,0.3867531301483277,1.184373031416227
ESP,2274,0.02330862179759797,0.015515456039992517,-1.1159764901948899,0.007870200757709264,0.07632161113439358,0.4544773178761014,0.8190917856220199,0.37677909264989284,1.2456000488837127,0.3489323654903385,-0.0049002731215505,0.25108741450141053,0.0382200242836967,0.012941308403681788,0.022387067069077102,0.07148265569727097,0.38677516359823727,1.1842221828968116
ESP,2275,0.02330581044609758,0.015438221375783066,-1.1148086380300493,0.007871649578833753,0.07631136401016266,0.45454935755903764,0.8212117128148859,0.3768002606441345,1.2454361155948044,0.3472190606547021,-0.0049101344704118,0.249833105854478,0.0382200242836967,0.012876407502495444,0.02238665101706455,0.07147303019741906,0.38679504747207805,1.1840861096132453
ESP,2276,0.023303350597932867,0.0153613060643976,-1.113652780975892,0.007873097739591703,0.07630209495709368,0.4546179638171959,0.8233489247908076,0.37681940818812526,1.2452880805859987,0.3455109268063281,-0.004919470276641,0.2485849429158939,0.0382200242836967,0.012811837487680016,0.022386234495925098,0.07146438270498257,0.38681291102735227,1.1839639173594187
ESP,2277,0.02330121610369986,0.015284714467394961,-1.112509090936352,0.007874538297796885,0.07629375242154086,0.45468330375569876,0.8255030797760644,0.37683664177879556,1.245155075418516,0.3438081525058036,-0.0049282791611364,0.24734290408855786,0.0382200242836967,0.012747596651671219,0.022385828811040953,0.07145665558379284,0.38682887332596044,1.183854774925009
ESP,2278,0.023299381367059436,0.015208450556569355,-1.1113778257847668,0.007875949015040254,0.07628628875759136,0.45474555107186504,0.8276738377636013,0.37685205984067754,1.2450362817932095,0.34211092306224694,-0.0049365596225297,0.24610696572228236,0.0382200242836967,0.012683683150332973,0.022385429057826103,0.07144979540999608,0.3868430447282148,1.1837579069439272
ESP,2279,0.023297821372546795,0.015132518165225697,-1.1102593937368157,0.007877305400024723,0.07627965682144495,0.45480487565297045,0.8298608455019166,0.37686575976106446,1.2449308911147394,0.34041942148966536,-0.0049443074118793,0.24487710451763908,0.0382200242836967,0.012620095214074336,0.02238502760014481,0.07144374942140493,0.3868555342275903,1.1836725497358134
ESP,2280,0.02329651167810898,0.015056921033286952,-1.1091543440171918,0.007878585431342358,0.07627380840394966,0.45486144445464327,0.8320637327602233,0.37687784112799955,1.24483808417574,0.33873382916917094,-0.0049515163180712,0.243653297928892,0.0382200242836967,0.012556831180985712,0.022384632155494577,0.07143845949589893,0.3868664618898423,1.1835978746088547
ESP,2281,0.023295427386445237,0.014981662779224312,-1.1080634508955018,0.007879777219277434,0.07626869156087197,0.4549154205760484,0.8342820890282121,0.37688841124526984,1.2447569965109908,0.3370543248337435,-0.0049581830652901,0.24243552424642673,0.0382200242836967,0.012493889299745625,0.022384237384887443,0.07143387150566864,0.38687593952947924,1.183533105799207
ESP,2282,0.023294544951355172,0.014906746741908157,-1.1069875467575248,0.00788087620823237,0.07626425251799791,0.45496696444101076,0.8365155016784589,0.376897581196944,1.2446867454813595,0.33538108257403476,-0.0049643103097225,0.24122376236582202,0.0382200242836967,0.01243126789667619,0.02238384053989237,0.07142993107411126,0.38688407947495435,1.1834774676940287
ESP,2283,0.023293842439456973,0.01483217589573778,-1.1059275002906892,0.007881884684526469,0.07626043636109303,0.45501623262817725,0.8387635640912163,0.3769054644220877,1.24462644042029,0.33371426952766087,-0.0049699077645678,0.24001799127972093,0.0382200242836967,0.012368965341485837,0.02238344213493075,0.07142658387762495,0.3868909939452342,1.183430189036231
ESP,2284,0.02329329968352935,0.01475795277960625,-1.1048841709800978,0.007882808110703174,0.07625718827090637,0.4550633792255655,0.8410258850340951,0.37691217416355455,1.2445751979334925,0.33205404503165986,-0.0049749880289833,0.23881818945000632,0.0382200242836967,0.012306980005622612,0.022383044690917883,0.07142377607750146,0.3868967941576163,1.1833905080797273
ESP,2285,0.02329289824033304,0.014684079484965484,-1.1038583667697335,0.007883652648066952,0.07625445397278359,0.4551085576302901,0.8433020929049798,0.37691782253919764,1.2445321459455911,0.3304005613696232,-0.0049795618718603,0.23762433444595904,0.0382200242836967,0.012245310237471715,0.022382651249217386,0.07142145443906678,0.386901590081615,1.1833576732699398
ESP,2286,0.023292621275848403,0.014610557680534677,-1.1028508230171798,0.007884423187656933,0.07625218015982423,0.4551519217792023,0.8455918370811114,0.37692251966773305,1.2444964279427124,0.32875396448974437,-0.0049836382633647,0.2364364028846553,0.0382200242836967,0.01218395435666667,0.022382264018001058,0.07141956654970953,0.38690548998856866,1.1833309454117695
ESP,2287,0.02329245341205845,0.014537388663836111,-1.1018621975577085,0.007885121544667112,0.07625031499791268,0.45519362635030397,0.8478947873792056,0.3769263726254716,1.2444672087558488,0.32711439467674047,-0.0049872244599351,0.23525437063734972,0.0382200242836967,0.012122910665228389,0.022381883099878846,0.07141806114617544,0.3869085997755316,1.1833096014429343
ESP,2288,0.023292380544400956,0.014464573435657525,-1.100893077720336,0.007885748701968592,0.07624880741496083,0.45523382598349255,0.8502106294235344,0.3769294869145662,1.2444436654513347,0.32548198716312077,-0.0049903261372306,0.23407821327682182,0.0382200242836967,0.012062177473950605,0.02238150709448164,0.07141688795078982,0.3869110233035974,1.1832929322090713
ESP,2289,0.02329238979830853,0.014392112737078733,-1.099943996286755,0.007886307585500948,0.07624760680642069,0.45527267188526754,0.8525390629766068,0.37693196707134885,1.2444249855641045,0.32385687075464503,-0.004992953443108,0.2329079063939804,0.0382200242836967,0.012001753120664774,0.02238113460582787,0.07141599779964507,0.3869128621330955,1.18328024479475
ESP,2290,0.02329246958598268,0.014320007044570614,-1.0990154403029475,0.007886802366697643,0.07624666414781105,0.4553103083144948,0.8548798059197935,0.37693391436812906,1.2444103840224647,0.3222391653181425,-0.0049951246448252,0.23174342561374944,0.0382200242836967,0.011941635969695413,0.022380764363829575,0.0714153434821004,0.3869142137893949,1.1832708742310156
ESP,2291,0.023292609596354336,0.014248256576219918,-1.0981078481823987,0.007887237939437686,0.07624593267971809,0.4553468717690037,0.8572325970187261,0.3769354253981537,1.2443991134205015,0.3206289804180452,-0.004996862806877,0.23058474658639222,0.0382200242836967,0.011881824409859522,0.02238039531402189,0.07141488022152336,0.3869151707698127,1.1832641901697503
ESP,2292,0.023292800738961332,0.014176861305249314,-1.097221598821637,0.007887619284103753,0.0762453682907354,0.45538248900937045,0.8595971977091502,0.3769365912845494,1.2443904693307837,0.31902641498330087,-0.0049981927168745,0.2294318449612419,0.0382200242836967,0.011822316851442383,0.022380026644951423,0.07141456583711951,0.386915820209314,1.1832595990722181
ESP,2293,0.02329303504129271,0.014105820981548634,-1.0963569930924528,0.007887954270182643,0.07624492843734665,0.4554172784161825,0.8619733904994789,0.376937499911574,1.2443837760433363,0.31743155791913885,-0.0049991379687023,0.22828469635533122,0.0382200242836967,0.01176311172293043,0.02237965814914876,0.07141436047769127,0.3869162444305,1.183256540561095
ESP,2294,0.023293305740484067,0.014035135111330798,-1.0955142391880894,0.007888255832174618,0.07624457192777785,0.45545134906519746,0.8643609825654427,0.3769382363711239,1.2443783855134951,0.3158444866697345,-0.0049997273736994,0.22714327625412672,0.0382200242836967,0.011704207463550697,0.022379290445479996,0.07141422705667606,0.38691652004492777,1.1832544935858782
ESP,2295,0.02329360751760988,0.013964802907921268,-1.0946934419070544,0.007888540145440812,0.07624426055989068,0.45548479845665574,0.866759815736842,0.3769388795792567,1.2443737015796772,0.31426526423638584,-0.005,0.22600755987285606,0.0382200242836967,0.011645602513402981,0.02237892470104849,0.07141413237468812,0.38691671563422003,1.1832529920347739
ESP,2296,0.023293936596367727,0.013894823273036823,-1.093894592508657,0.007888833918530527,0.07624395718975448,0.45551771245291667,0.8691697668212449,0.37693950626603745,1.2443691572093418,0.3126939379152039,-0.005,0.22487752207349176,0.0382200242836967,0.011587295307155247,0.022378577788503523,0.07141404256643014,0.3869169011556058,1.1832515677980773
ESP,2297,0.02329429023301243,0.013825194677812026,-1.093117504469041,0.007889143012866681,0.07624365928954513,0.4555500638322701,0.8715908525246536,0.3769401216533182,1.2443647184366875,0.31113046822562784,-0.0050000000000001,0.22375313446312434,0.0382200242836967,0.011529284090662084,0.02237824873820206,0.07141395738110001,0.3869170771271796,1.183250216894924
ESP,2298,0.02329466640990335,0.013755915478488206,-1.0923618726497732,0.007889469195067125,0.07624336572591521,0.45558182770073347,0.8740231111891871,0.3769407280823111,1.244360369044263,0.3095748158844997,-0.005,0.2226343687908087,0.0382200242836967,0.011471567133480506,0.022377936630451484,0.07141387658078709,0.3869172440404052,1.183248935549322
ESP,2299,0.02329506346463842,0.013686983986051985,-1.0916273284314544,0.007889812476752758,0.07624307597853752,0.4556129827037276,0.8764665922104512,0.376941326627882,1.2443561006687327,0.3080269418050772,-0.005,0.22152119694685468,0.0382200242836967,0.011414142727910841,0.022377640592888437,0.07141379993982562,0.3869174023614516,1.1832477201798037
ESP,2300,0.02329547992585062,0.013618398496526513,-1.0909134661786313,0.007890171952817812,0.07624278985924086,0.45564351064728137,0.8789213513432179,0.3769419176787454,1.2443519092416613,0.3064868070960519,-0.0049999999999998,0.22041359096212043,0.0382200242836967,0.011357009188090366,0.02237735979808264,0.07141372724415258,0.38691755253251947,1.1832465673892434
ESP,2301,0.023295914425482282,0.013550157306657009,-1.090219858419312,0.007890546219767577,0.07624250737119638,0.45567339612937685,0.8813874481315003,0.37694250122835055,1.244347793202851,0.30495437306057166,-0.005,0.21931152300730988,0.0382200242836967,0.011300164849135616,0.022377093461192293,0.07141365829072148,0.38691769497305206,1.1832454739554952
ESP,2302,0.023296365649742495,0.013482258722245948,-1.089546065227191,0.007890933585192328,0.07624222863779588,0.4557026262842553,0.883864944416365,0.37694307702180085,1.2443437525958425,0.3034296011952688,-0.005,0.2182149653922733,0.0382200242836967,0.011243608066331477,0.022376840837799672,0.07141359288692677,0.3869178300809241,1.1832444368222632
ESP,2303,0.023296832309890332,0.013414701062740916,-1.0888916405805427,0.007891332212654797,0.07624195385312553,0.455731190573461,0.8863539033688136,0.3769436446581629,1.2443397884369434,0.30191245318929244,-0.005,0.21712389056531192,0.0382200242836967,0.011187337214363786,0.02237660122180464,0.07141353085007558,0.3869179582335335,1.1832434530906693
ESP,2304,0.023297313126427847,0.013347482663337377,-1.0882561365467067,0.007891740206539766,0.07624168325251557,0.45575908062668086,0.8888543889020466,0.3769442036513032,1.2443359023385256,0.300402890923346,-0.005,0.21603827111248536,0.0382200242836967,0.01113135068659354,0.02237637394347175,0.07141347200687158,0.386918079788867,1.183242520011062
ESP,2305,0.02329780682110521,0.01328060187566528,-1.087639106158277,0.007892155669414619,0.07624141709231273,0.4557862901622825,0.8913664653033544,0.3769447534716737,1.2443320962492441,0.29890087646872926,-0.005,0.21495807975692294,0.0382200242836967,0.01107564689436993,0.022376158367550178,0.07141341619293422,0.3869181950864937,1.1832416349753656
ESP,2306,0.023298312114049476,0.013214057067578262,-1.0870401054503844,0.007892576743925753,0.07624115563486451,0.4558128148412439,0.8938901970081923,0.37694529357733003,1.244328372260407,0.29740637208638565,-0.0049999999999998,0.21388328935813833,0.0382200242836967,0.011020224266380316,0.022375953891481073,0.07141336325234608,0.38691830444850006,1.1832407955098603
ESP,2307,0.023298827724448117,0.013147846622349057,-1.0864586948414967,0.007893001636831432,0.07624089913951256,0.4558386522064075,0.8964256484850134,0.3769458234325373,1.2443247324885742,0.2959193402259537,-0.0050000000000001,0.21281387291134762,0.0382200242836967,0.010965081248035143,0.022375759943754,0.07141331303720504,0.38691840818041473,1.1832399992681046
ESP,2308,0.023299352373145617,0.01308196893757489,-1.0858944401464097,0.007893428644966893,0.07624064785299171,0.45586380154376854,0.8989728841736906,0.37694634252760306,1.2443211789508117,0.2944397435248239,-0.005,0.21174980354679088,0.0382200242836967,0.010910216300885255,0.022375575982269483,0.07141326540722419,0.3869185065720354,1.183239244024535
ESP,2309,0.023299884787158207,0.013016422423802432,-1.08534691316496,0.00789385616591122,0.07624040200497866,0.4558882638010297,0.9015319684955881,0.37694685038807274,1.2443177135052794,0.29296754480719983,-0.0049999999999998,0.21069105452905698,0.0382200242836967,0.010855627902070635,0.022375401492844338,0.07141322022933427,0.38691859989824984,1.1832385276681656
ESP,2310,0.023300423704784017,0.01295120550310811,-1.0848156921114365,0.007894282709027853,0.07624016180356115,0.45591204150509346,0.9041029658857026,0.37694734658408907,1.2443143377909722,0.29150270708316384,-0.005,0.20963759925641168,0.0382200242836967,0.010801314543798148,0.02237523598776553,0.07141317737731527,0.3869186884197971,1.1832378481967243
ESP,2311,0.023300967881289204,0.012886316607638676,-1.0843003619101745,0.007894706901985543,0.07623992743225812,0.45593513867727314,0.906685940848572,0.376947830736548,1.2443110531872357,0.290045193547748,-0.0050000000000001,0.2085894112601296,0.0382200242836967,0.010747274732847034,0.02237507900444334,0.07141313673143886,0.3869187723840058,1.183237203710989
ESP,2312,0.023301516094773624,0.012821754178180269,-1.083800514362391,0.007895127496556048,0.07623969904732149,0.4559575607522637,0.9092809580296225,0.37694830252267203,1.2443078607769902,0.2885949675800093,-0.0049999999999998,0.20754646420382905,0.0382200242836967,0.01069350699010025,0.02237493010409458,0.07141309817814197,0.38691885202546894,1.1832365924095747
ESP,2313,0.023302067152145584,0.012757516662767237,-1.0833157481758953,0.007895543372120367,0.07623947677584213,0.4559793144718145,0.9118880823030813,0.3769487616799233,1.2443047613202667,0.28715199274210923,-0.005,0.20650873188280983,0.0382200242836967,0.010640009850100706,0.02237478887053669,0.07141306160970336,0.3869189275667116,1.183236012583816
ESP,2314,0.023302619895013862,0.01269360251536098,-1.0828456688886101,0.007895953536768738,0.07623926071469467,0.45600040775150613,0.9145073788715191,0.37694920800818305,1.2443017552384839,0.2857162327783987,-0.005,0.20547618822339575,0.0382200242836967,0.010586781860630484,0.022374654909006128,0.07141302692394887,0.38691899921879996,1.183235462613067
ESP,2315,0.023303173205316708,0.012630010194626834,-1.0823898887629575,0.007896357126265685,0.07623905093022969,0.4560208496967736,0.9171389133680043,0.37694964137038756,1.2442988426083046,0.2842876516145067,-0.005,0.20444880728227882,0.0382200242836967,0.010533821582312218,0.022374527845078387,0.07141299402395877,0.3869190671819461,1.1832349409600764
ESP,2316,0.023303726010537085,0.012566738162830217,-1.081948026755092,0.007896753403302773,0.07623884745790299,0.4560406504536731,0.9197827519483115,0.37695006169329404,1.2442960231548117,0.28286621335643414,-0.005,0.20342656324586744,0.0382200242836967,0.0104811275882309,0.02237440732359433,0.0714129628178058,0.3869191316460485,1.1832344461667987
ESP,2317,0.02330427728855549,0.012503784884839742,-1.0815197083685195,0.007897141755882658,0.07623865030222725,0.456059821119178,0.922438961390129,0.37695046896758044,1.2442932962488717,0.28145188228965196,-0.0050000000000001,0.20240943042963805,0.0382200242836967,0.010428698463575529,0.022374293007696708,0.07141293321828923,0.38691919279124226,1.183233976850201
ESP,2318,0.02330482607209307,0.012441148827240631,-1.0811045654678706,0.007897521690102133,0.07623845943861991,0.4560783736354509,0.9251076091955511,0.37695086324402816,1.244290660928597,0.28004462287820375,-0.0049999999999998,0.2013973832774899,0.0382200242836967,0.01037653280529893,0.022374184577855283,0.0714129051427022,0.38691925078837897,1.183233531698534
ESP,2319,0.023305371452347474,0.012378828457620433,-1.080702236112682,0.007897892826041641,0.07623827481424524,0.4560963207097494,0.9277887636796217,0.3769512446317826,1.2442881159081782,0.2786443997638127,-0.0050000000000001,0.20039039636110245,0.0382200242836967,0.01032462922179531,0.022374081731002138,0.07141287851259175,0.3869193057995228,1.1832331094675512
ESP,2320,0.023305912582110812,0.012316822243972875,-1.0803123643843815,0.007898254892093948,0.07623809634940304,0.45611367574044287,0.9304824940544709,0.37695161329548443,1.244285659593728,0.27725117776499364,-0.005,0.19938844437929695,0.0382200242836967,0.010272986332594004,0.022373984179680173,0.07141285325354096,0.3869193579784004,1.1832327089770454
ESP,2321,0.023306448678287423,0.012255128654229222,-1.0799346002358003,0.007898607715409761,0.07623792394023761,0.4561304527281428,0.9331888705065521,0.3769519694496735,1.2442832901159162,0.2758649218761687,-0.005,0.19839150215740042,0.0382200242836967,0.010221602768068803,0.022373891651218433,0.07141282929496806,0.3869194074708162,1.1832323291076365
ESP,2322,0.023306979023557325,0.012193746155953806,-1.079568599376774,0.007898951220343231,0.07623775745880546,0.45614666617530647,0.9359079642534102,0.3769523133586491,1.2442810053292732,0.27448559726678784,-0.005,0.1973995446466134,0.0382200242836967,0.010170477169162142,0.02237380388699653,0.07141280656992104,0.38691945441507625,1.1832319687975397
ESP,2323,0.02330750296785329,0.012132673216089624,-1.079214023093038,0.007899285412969054,0.07623759675780777,0.4561623310065413,0.938639847613687,0.37695264532669376,1.2442788028705922,0.2731131692804539,-0.005,0.1964125469233804,0.0382200242836967,0.0101196081871229,0.02237372064170831,0.07141278501489468,0.3869194989423664,1.1832316270396468
ESP,2324,0.023308019928600536,0.012071908300920715,-1.0788705382106425,0.007899610373686389,0.07623744167264994,0.4561774624790339,0.941384594040392,0.3769529656938186,1.2442766801835887,0.27174760343405163,-0.005,0.19543048418876346,0.0382200242836967,0.010068994483257402,0.022373641682669684,0.0714127645696555,0.38691954117711397,1.1832313028787402
ESP,2325,0.023308529390425915,0.01201144987613071,-1.0785378170693924,0.007899926248307335,0.07623729202402751,0.45619207610400053,0.9441422781461012,0.37695327483042185,1.2442746345502922,0.27038886541688134,-0.0050000000000001,0.1944533317678196,0.0382200242836967,0.010018634728692853,0.022373566789193083,0.0714127451770656,0.38691958123735154,1.1832309954087232
ESP,2326,0.0233090309042548,0.011951296406966343,-1.0782155375217402,0.007900233238277696,0.07623714762082019,0.4562061875160529,0.9469129757165516,0.37695357313131017,1.2442726631264018,0.269036921089797,-0.0049999999999998,0.19348106510898058,0.0382200242836967,0.009968527604152172,0.02237349575194021,0.07141272678293269,0.3869196192350269,1.1832307037702083
ESP,2327,0.023309524085776395,0.011891446358505562,-1.0779033829300424,0.00790053159084636,0.0762370082630226,0.4562198124600604,0.9496967637136907,0.3769538610096447,1.2442707629771752,0.267691736484348,-0.005,0.1925136597834357,0.0382200242836967,0.00991867179974017,0.02237342837235755,0.0714127093358522,0.38691965527632893,1.1832304271480332
ESP,2328,0.023310008613314396,0.011831898196019722,-1.0776010422489026,0.007900821589009413,0.07623687374476762,0.4562329666997759,0.9524937202609532,0.37695413889069523,1.2442689311145483,0.2663532778019263,-0.005,0.1915510914845185,0.0382200242836967,0.009869066014739919,0.022373364462112175,0.0714126927870667,0.3869196894619783,1.1832301647690198
ESP,2329,0.02331048422512951,0.011772650385422257,-1.0773082101113713,0.007901103541494023,0.07623674385735357,0.4562456659354958,0.9553039246175581,0.37695440720558737,1.2442671645343606,0.2650215114129167,-0.005,0.19059333602709594,0.0382200242836967,0.009819708957419031,0.022373303842575548,0.07141267709032639,0.38691972188751556,1.1832299158997708
ESP,2330,0.023310950716195527,0.011713701393793609,-1.07702458693978,0.007901377773517917,0.07623661839202837,0.45625792573483753,0.9581274571398349,0.37695466638555064,1.2442654602505623,0.2636964038558521,-0.0050000000000001,0.18964036934696044,0.0382200242836967,0.009770599344845152,0.022373246344302433,0.07141266220176685,0.38691975264355355,1.183229679844708
ESP,2331,0.023311407934547834,0.011655049689964267,-1.0767498790919214,0.00790164461846582,0.07623649714248426,0.45626976146828374,0.9609643992297959,0.37695491685676513,1.2442638153258128,0.2623779218365729,-0.0049999999999998,0.1886921675002257,0.0382200242836967,0.009721735902710405,0.022373191806587436,0.07141264807977706,0.38691978181605036,1.1832294559440084
ESP,2332,0.02331185577730017,0.011596693745138033,-1.0764837990668976,0.007901904410560517,0.07623637990703425,0.4562811882470706,0.9638148332699712,0.3769551590358658,1.2442622268980996,0.26106603222739,-0.0050000000000001,0.18774870666272453,0.0382200242836967,0.009673117365163849,0.02237314007699169,0.07141263468489052,0.38691980948653376,1.1832292435718539
ESP,2333,0.02331229418643251,0.011538632033538321,-1.0762260657326417,0.007902157477798072,0.07623626649071509,0.4562922208794256,0.9666788425497409,0.3769553933255979,1.2442606922064763,0.2597607020662531,-0.0049999999999998,0.186809963129411,0.0382200242836967,0.009624742474652002,0.022373091010923274,0.07141262197967335,0.38691983573233285,1.1832290421346592
